Wavelength (nm), Intensity (a.u.)
653.780,3.0876e-03
653.790,3.1083e-03
653.800,3.1291e-03
653.810,3.1501e-03
653.820,3.1710e-03
653.830,3.1921e-03
653.840,3.2133e-03
653.850,3.2345e-03
653.860,3.2558e-03
653.870,3.2771e-03
653.880,3.2985e-03
653.890,3.3200e-03
653.900,3.3415e-03
653.910,3.3631e-03
653.920,3.3847e-03
653.930,3.4063e-03
653.940,3.4280e-03
653.950,3.4497e-03
653.960,3.4714e-03
653.970,3.4931e-03
653.980,3.5148e-03
653.990,3.5366e-03
654.000,3.5583e-03
654.010,3.5800e-03
654.020,3.6017e-03
654.030,3.6234e-03
654.040,3.6451e-03
654.050,3.6667e-03
654.060,3.6883e-03
654.070,3.7098e-03
654.080,3.7312e-03
654.090,3.7526e-03
654.100,3.7739e-03
654.110,3.7952e-03
654.120,3.8163e-03
654.130,3.8374e-03
654.140,3.8583e-03
654.150,3.8791e-03
654.160,3.8998e-03
654.170,3.9204e-03
654.180,3.9408e-03
654.190,3.9611e-03
654.200,3.9812e-03
654.210,4.0011e-03
654.220,4.0209e-03
654.230,4.0405e-03
654.240,4.0598e-03
654.250,4.0790e-03
654.260,4.0980e-03
654.270,4.1167e-03
654.280,4.1352e-03
654.290,4.1535e-03
654.300,4.1715e-03
654.310,4.1892e-03
654.320,4.2067e-03
654.330,4.2239e-03
654.340,4.2408e-03
654.350,4.2573e-03
654.360,4.2736e-03
654.370,4.2896e-03
654.380,4.3052e-03
654.390,4.3205e-03
654.400,4.3355e-03
654.410,4.3501e-03
654.420,4.3643e-03
654.430,4.3782e-03
654.440,4.3917e-03
654.450,4.4048e-03
654.460,4.4175e-03
654.470,4.4298e-03
654.480,4.4417e-03
654.490,4.4532e-03
654.500,4.4642e-03
654.510,4.4749e-03
654.520,4.4850e-03
654.530,4.4948e-03
654.540,4.5041e-03
654.550,4.5129e-03
654.560,4.5213e-03
654.570,4.5292e-03
654.580,4.5366e-03
654.590,4.5436e-03
654.600,4.5501e-03
654.610,4.5561e-03
654.620,4.5616e-03
654.630,4.5666e-03
654.640,4.5712e-03
654.650,4.5752e-03
654.660,4.5788e-03
654.670,4.5819e-03
654.680,4.5844e-03
654.690,4.5865e-03
654.700,4.5881e-03
654.710,4.5892e-03
654.720,4.5898e-03
654.730,4.5899e-03
654.740,4.5895e-03
654.750,4.5886e-03
654.760,4.5872e-03
654.770,4.5853e-03
654.780,4.5830e-03
654.790,4.5802e-03
654.800,4.5769e-03
654.810,4.5731e-03
654.820,4.5689e-03
654.830,4.5642e-03
654.840,4.5590e-03
654.850,4.5534e-03
654.860,4.5474e-03
654.870,4.5409e-03
654.880,4.5339e-03
654.890,4.5266e-03
654.900,4.5188e-03
654.910,4.5107e-03
654.920,4.5021e-03
654.930,4.4931e-03
654.940,4.4837e-03
654.950,4.4740e-03
654.960,4.4639e-03
654.970,4.4534e-03
654.980,4.4425e-03
654.990,4.4314e-03
655.000,4.4198e-03
655.010,4.4080e-03
655.020,4.3958e-03
655.030,4.3833e-03
655.040,4.3706e-03
655.050,4.3575e-03
655.060,4.3442e-03
655.070,4.3305e-03
655.080,4.3167e-03
655.090,4.3025e-03
655.100,4.2882e-03
655.110,4.2735e-03
655.120,4.2587e-03
655.130,4.2437e-03
655.140,4.2284e-03
655.150,4.2130e-03
655.160,4.1974e-03
655.170,4.1816e-03
655.180,4.1656e-03
655.190,4.1495e-03
655.200,4.1333e-03
655.210,4.1169e-03
655.220,4.1004e-03
655.230,4.0837e-03
655.240,4.0670e-03
655.250,4.0501e-03
655.260,4.0332e-03
655.270,4.0162e-03
655.280,3.9991e-03
655.290,3.9819e-03
655.300,3.9647e-03
655.310,3.9475e-03
655.320,3.9302e-03
655.330,3.9128e-03
655.340,3.8955e-03
655.350,3.8781e-03
655.360,3.8607e-03
655.370,3.8433e-03
655.380,3.8259e-03
655.390,3.8085e-03
655.400,3.7912e-03
655.410,3.7738e-03
655.420,3.7565e-03
655.430,3.7393e-03
655.440,3.7220e-03
655.450,3.7049e-03
655.460,3.6877e-03
655.470,3.6707e-03
655.480,3.6537e-03
655.490,3.6368e-03
655.500,3.6199e-03
655.510,3.6031e-03
655.520,3.5865e-03
655.530,3.5699e-03
655.540,3.5534e-03
655.550,3.5370e-03
655.560,3.5207e-03
655.570,3.5045e-03
655.580,3.4884e-03
655.590,3.4724e-03
655.600,3.4566e-03
655.610,3.4409e-03
655.620,3.4253e-03
655.630,3.4098e-03
655.640,3.3945e-03
655.650,3.3793e-03
655.660,3.3642e-03
655.670,3.3493e-03
655.680,3.3345e-03
655.690,3.3199e-03
655.700,3.3054e-03
655.710,3.2911e-03
655.720,3.2769e-03
655.730,3.2629e-03
655.740,3.2490e-03
655.750,3.2353e-03
655.760,3.2218e-03
655.770,3.2084e-03
655.780,3.1952e-03
655.790,3.1821e-03
655.800,3.1693e-03
655.810,3.1565e-03
655.820,3.1440e-03
655.830,3.1316e-03
655.840,3.1194e-03
655.850,3.1074e-03
655.860,3.0956e-03
655.870,3.0839e-03
655.880,3.0724e-03
655.890,3.0611e-03
655.900,3.0499e-03
655.910,3.0390e-03
655.920,3.0282e-03
655.930,3.0176e-03
655.940,3.0072e-03
655.950,2.9969e-03
655.960,2.9869e-03
655.970,2.9770e-03
655.980,2.9673e-03
655.990,2.9578e-03
656.000,2.9485e-03
656.010,2.9394e-03
656.020,2.9304e-03
656.030,2.9217e-03
656.040,2.9131e-03
656.050,2.9047e-03
656.060,2.8965e-03
656.070,2.8885e-03
656.080,2.8806e-03
656.090,2.8730e-03
656.100,2.8655e-03
656.110,2.8583e-03
656.120,2.8512e-03
656.130,2.8443e-03
656.140,2.8376e-03
656.150,2.8310e-03
656.160,2.8247e-03
656.170,2.8185e-03
656.180,2.8126e-03
656.190,2.8068e-03
656.200,2.8012e-03
656.210,2.7958e-03
656.220,2.7906e-03
656.230,2.7856e-03
656.240,2.7807e-03
656.250,2.7761e-03
656.260,2.7716e-03
656.270,2.7673e-03
656.280,2.7632e-03
656.290,2.7593e-03
656.300,2.7556e-03
656.310,2.7520e-03
656.320,2.7487e-03
656.330,2.7455e-03
656.340,2.7425e-03
656.350,2.7397e-03
656.360,2.7371e-03
656.370,2.7347e-03
656.380,2.7325e-03
656.390,2.7304e-03
656.400,2.7286e-03
656.410,2.7269e-03
656.420,2.7254e-03
656.430,2.7241e-03
656.440,2.7230e-03
656.450,2.7220e-03
656.460,2.7213e-03
656.470,2.7207e-03
656.480,2.7203e-03
656.490,2.7201e-03
656.500,2.7201e-03
656.510,2.7203e-03
656.520,2.7206e-03
656.530,2.7212e-03
656.540,2.7219e-03
656.550,2.7228e-03
656.560,2.7239e-03
656.570,2.7252e-03
656.580,2.7266e-03
656.590,2.7283e-03
656.600,2.7301e-03
656.610,2.7321e-03
656.620,2.7343e-03
656.630,2.7367e-03
656.640,2.7393e-03
656.650,2.7420e-03
656.660,2.7449e-03
656.670,2.7481e-03
656.680,2.7514e-03
656.690,2.7548e-03
656.700,2.7585e-03
656.710,2.7624e-03
656.720,2.7664e-03
656.730,2.7706e-03
656.740,2.7750e-03
656.750,2.7796e-03
656.760,2.7844e-03
656.770,2.7893e-03
656.780,2.7945e-03
656.790,2.7998e-03
656.800,2.8053e-03
656.810,2.8110e-03
656.820,2.8169e-03
656.830,2.8229e-03
656.840,2.8291e-03
656.850,2.8355e-03
656.860,2.8421e-03
656.870,2.8489e-03
656.880,2.8559e-03
656.890,2.8630e-03
656.900,2.8703e-03
656.910,2.8778e-03
656.920,2.8855e-03
656.930,2.8933e-03
656.940,2.9014e-03
656.950,2.9096e-03
656.960,2.9180e-03
656.970,2.9265e-03
656.980,2.9352e-03
656.990,2.9442e-03
657.000,2.9532e-03
657.010,2.9625e-03
657.020,2.9719e-03
657.030,2.9815e-03
657.040,2.9913e-03
657.050,3.0012e-03
657.060,3.0113e-03
657.070,3.0216e-03
657.080,3.0321e-03
657.090,3.0427e-03
657.100,3.0534e-03
657.110,3.0644e-03
657.120,3.0755e-03
657.130,3.0867e-03
657.140,3.0981e-03
657.150,3.1097e-03
657.160,3.1214e-03
657.170,3.1333e-03
657.180,3.1453e-03
657.190,3.1575e-03
657.200,3.1698e-03
657.210,3.1822e-03
657.220,3.1948e-03
657.230,3.2076e-03
657.240,3.2204e-03
657.250,3.2335e-03
657.260,3.2466e-03
657.270,3.2599e-03
657.280,3.2733e-03
657.290,3.2868e-03
657.300,3.3004e-03
657.310,3.3142e-03
657.320,3.3280e-03
657.330,3.3420e-03
657.340,3.3561e-03
657.350,3.3702e-03
657.360,3.3845e-03
657.370,3.3989e-03
657.380,3.4133e-03
657.390,3.4279e-03
657.400,3.4425e-03
657.410,3.4572e-03
657.420,3.4720e-03
657.430,3.4868e-03
657.440,3.5017e-03
657.450,3.5166e-03
657.460,3.5316e-03
657.470,3.5467e-03
657.480,3.5617e-03
657.490,3.5768e-03
657.500,3.5920e-03
657.510,3.6071e-03
657.520,3.6223e-03
657.530,3.6375e-03
657.540,3.6527e-03
657.550,3.6679e-03
657.560,3.6830e-03
657.570,3.6982e-03
657.580,3.7133e-03
657.590,3.7284e-03
657.600,3.7434e-03
657.610,3.7584e-03
657.620,3.7734e-03
657.630,3.7882e-03
657.640,3.8030e-03
657.650,3.8178e-03
657.660,3.8324e-03
657.670,3.8469e-03
657.680,3.8614e-03
657.690,3.8757e-03
657.700,3.8899e-03
657.710,3.9039e-03
657.720,3.9179e-03
657.730,3.9317e-03
657.740,3.9453e-03
657.750,3.9587e-03
657.760,3.9720e-03
657.770,3.9851e-03
657.780,3.9980e-03
657.790,4.0107e-03
657.800,4.0232e-03
657.810,4.0355e-03
657.820,4.0475e-03
657.830,4.0593e-03
657.840,4.0709e-03
657.850,4.0822e-03
657.860,4.0932e-03
657.870,4.1039e-03
657.880,4.1144e-03
657.890,4.1246e-03
657.900,4.1345e-03
657.910,4.1441e-03
657.920,4.1533e-03
657.930,4.1622e-03
657.940,4.1708e-03
657.950,4.1791e-03
657.960,4.1870e-03
657.970,4.1946e-03
657.980,4.2017e-03
657.990,4.2086e-03
658.000,4.2150e-03
658.010,4.2210e-03
658.020,4.2267e-03
658.030,4.2320e-03
658.040,4.2368e-03
658.050,4.2413e-03
658.060,4.2453e-03
658.070,4.2489e-03
658.080,4.2521e-03
658.090,4.2549e-03
658.100,4.2572e-03
658.110,4.2591e-03
658.120,4.2605e-03
658.130,4.2615e-03
658.140,4.2621e-03
658.150,4.2622e-03
658.160,4.2618e-03
658.170,4.2610e-03
658.180,4.2598e-03
658.190,4.2581e-03
658.200,4.2559e-03
658.210,4.2533e-03
658.220,4.2502e-03
658.230,4.2467e-03
658.240,4.2427e-03
658.250,4.2383e-03
658.260,4.2334e-03
658.270,4.2280e-03
658.280,4.2222e-03
658.290,4.2160e-03
658.300,4.2093e-03
658.310,4.2022e-03
658.320,4.1946e-03
658.330,4.1866e-03
658.340,4.1782e-03
658.350,4.1693e-03
658.360,4.1601e-03
658.370,4.1504e-03
658.380,4.1403e-03
658.390,4.1298e-03
658.400,4.1189e-03
658.410,4.1076e-03
658.420,4.0959e-03
658.430,4.0839e-03
658.440,4.0715e-03
658.450,4.0587e-03
658.460,4.0455e-03
658.470,4.0321e-03
658.480,4.0182e-03
658.490,4.0041e-03
658.500,3.9896e-03
658.510,3.9748e-03
658.520,3.9596e-03
658.530,3.9442e-03
658.540,3.9285e-03
658.550,3.9125e-03
658.560,3.8962e-03
658.570,3.8797e-03
658.580,3.8629e-03
658.590,3.8458e-03
658.600,3.8285e-03
658.610,3.8110e-03
658.620,3.7932e-03
658.630,3.7753e-03
658.640,3.7571e-03
658.650,3.7387e-03
658.660,3.7201e-03
658.670,3.7014e-03
658.680,3.6825e-03
658.690,3.6634e-03
658.700,3.6442e-03
658.710,3.6248e-03
658.720,3.6053e-03
658.730,3.5856e-03
658.740,3.5658e-03
658.750,3.5459e-03
658.760,3.5260e-03
658.770,3.5059e-03
658.780,3.4857e-03
658.790,3.4654e-03
658.800,3.4451e-03
658.810,3.4246e-03
658.820,3.4042e-03
658.830,3.3836e-03
658.840,3.3631e-03
658.850,3.3425e-03
658.860,3.3218e-03
658.870,3.3011e-03
658.880,3.2804e-03
658.890,3.2597e-03
658.900,3.2390e-03
658.910,3.2183e-03
658.920,3.1975e-03
658.930,3.1768e-03
658.940,3.1561e-03
658.950,3.1354e-03
658.960,3.1148e-03
658.970,3.0942e-03
658.980,3.0736e-03
658.990,3.0530e-03
659.000,3.0325e-03
659.010,3.0120e-03
659.020,2.9916e-03
659.030,2.9712e-03
659.040,2.9509e-03
659.050,2.9307e-03
659.060,2.9105e-03
659.070,2.8904e-03
659.080,2.8704e-03
659.090,2.8504e-03
659.100,2.8306e-03
659.110,2.8108e-03
659.120,2.7911e-03
659.130,2.7715e-03
659.140,2.7520e-03
659.150,2.7325e-03
659.160,2.7132e-03
659.170,2.6940e-03
659.180,2.6748e-03
659.190,2.6558e-03
659.200,2.6369e-03
659.210,2.6180e-03
659.220,2.5993e-03
659.230,2.5807e-03
659.240,2.5622e-03
659.250,2.5438e-03
659.260,2.5256e-03
659.270,2.5074e-03
659.280,2.4894e-03
659.290,2.4715e-03
659.300,2.4537e-03
659.310,2.4360e-03
659.320,2.4184e-03
659.330,2.4010e-03
659.340,2.3837e-03
659.350,2.3665e-03
659.360,2.3494e-03
659.370,2.3324e-03
659.380,2.3156e-03
659.390,2.2989e-03
659.400,2.2823e-03
659.410,2.2658e-03
659.420,2.2495e-03
659.430,2.2333e-03
659.440,2.2172e-03
659.450,2.2013e-03
659.460,2.1854e-03
659.470,2.1697e-03
659.480,2.1541e-03
659.490,2.1386e-03
659.500,2.1233e-03
659.510,2.1081e-03
659.520,2.0930e-03
659.530,2.0780e-03
659.540,2.0632e-03
659.550,2.0484e-03
659.560,2.0338e-03
659.570,2.0194e-03
659.580,2.0050e-03
659.590,1.9908e-03
659.600,1.9766e-03
659.610,1.9626e-03
659.620,1.9488e-03
659.630,1.9350e-03
659.640,1.9214e-03
659.650,1.9078e-03
659.660,1.8944e-03
659.670,1.8811e-03
659.680,1.8679e-03
659.690,1.8549e-03
659.700,1.8419e-03
659.710,1.8291e-03
659.720,1.8164e-03
659.730,1.8038e-03
659.740,1.7912e-03
659.750,1.7789e-03
659.760,1.7666e-03
659.770,1.7544e-03
659.780,1.7423e-03
659.790,1.7304e-03
659.800,1.7185e-03
659.810,1.7068e-03
659.820,1.6951e-03
659.830,1.6836e-03
659.840,1.6722e-03
659.850,1.6608e-03
659.860,1.6496e-03
659.870,1.6385e-03
659.880,1.6275e-03
659.890,1.6165e-03
659.900,1.6057e-03
659.910,1.5950e-03
659.920,1.5843e-03
659.930,1.5738e-03
659.940,1.5633e-03
659.950,1.5530e-03
659.960,1.5427e-03
659.970,1.5326e-03
659.980,1.5225e-03
659.990,1.5125e-03
660.000,1.5026e-03
660.010,1.4928e-03
660.020,1.4831e-03
660.030,1.4735e-03
660.040,1.4639e-03
660.050,1.4545e-03
660.060,1.4451e-03
660.070,1.4358e-03
660.080,1.4266e-03
660.090,1.4175e-03
660.100,1.4085e-03
660.110,1.3995e-03
660.120,1.3906e-03
660.130,1.3818e-03
660.140,1.3731e-03
660.150,1.3645e-03
660.160,1.3559e-03
660.170,1.3475e-03
660.180,1.3390e-03
660.190,1.3307e-03
660.200,1.3225e-03
660.210,1.3143e-03
660.220,1.3062e-03
660.230,1.2981e-03
660.240,1.2902e-03
660.250,1.2823e-03
660.260,1.2744e-03
660.270,1.2667e-03
660.280,1.2590e-03
660.290,1.2514e-03
660.300,1.2438e-03
660.310,1.2363e-03
660.320,1.2289e-03
660.330,1.2216e-03
660.340,1.2143e-03
660.350,1.2070e-03
660.360,1.1999e-03
660.370,1.1928e-03
660.380,1.1858e-03
660.390,1.1788e-03
660.400,1.1719e-03
660.410,1.1650e-03
660.420,1.1582e-03
660.430,1.1515e-03
660.440,1.1448e-03
660.450,1.1382e-03
660.460,1.1316e-03
660.470,1.1251e-03
660.480,1.1187e-03
660.490,1.1123e-03
660.500,1.1059e-03
660.510,1.0997e-03
660.520,1.0934e-03
660.530,1.0872e-03
660.540,1.0811e-03
660.550,1.0751e-03
660.560,1.0690e-03
660.570,1.0631e-03
660.580,1.0571e-03
660.590,1.0513e-03
660.600,1.0455e-03
660.610,1.0397e-03
660.620,1.0340e-03
660.630,1.0283e-03
660.640,1.0227e-03
660.650,1.0171e-03
660.660,1.0116e-03
660.670,1.0061e-03
660.680,1.0006e-03
660.690,9.9525e-04
660.700,9.8990e-04
660.710,9.8460e-04
660.720,9.7934e-04
660.730,9.7412e-04
660.740,9.6895e-04
660.750,9.6382e-04
660.760,9.5873e-04
660.770,9.5368e-04
660.780,9.4868e-04
660.790,9.4371e-04
660.800,9.3879e-04
660.810,9.3390e-04
660.820,9.2906e-04
660.830,9.2425e-04
660.840,9.1948e-04
660.850,9.1476e-04
660.860,9.1006e-04
660.870,9.0541e-04
660.880,9.0080e-04
660.890,8.9622e-04
660.900,8.9168e-04
660.910,8.8717e-04
660.920,8.8270e-04
660.930,8.7827e-04
660.940,8.7387e-04
660.950,8.6951e-04
660.960,8.6518e-04
660.970,8.6088e-04
660.980,8.5662e-04
660.990,8.5239e-04
661.000,8.4820e-04
661.010,8.4403e-04
661.020,8.3990e-04
661.030,8.3581e-04
661.040,8.3174e-04
661.050,8.2771e-04
661.060,8.2370e-04
661.070,8.1973e-04
661.080,8.1579e-04
661.090,8.1188e-04
661.100,8.0800e-04
661.110,8.0415e-04
661.120,8.0033e-04
661.130,7.9653e-04
661.140,7.9277e-04
661.150,7.8903e-04
661.160,7.8533e-04
661.170,7.8165e-04
661.180,7.7800e-04
661.190,7.7437e-04
661.200,7.7078e-04
661.210,7.6721e-04
661.220,7.6367e-04
661.230,7.6015e-04
661.240,7.5666e-04
661.250,7.5320e-04
661.260,7.4976e-04
661.270,7.4635e-04
661.280,7.4296e-04
661.290,7.3960e-04
661.300,7.3626e-04
661.310,7.3295e-04
661.320,7.2966e-04
661.330,7.2639e-04
661.340,7.2315e-04
661.350,7.1993e-04
661.360,7.1674e-04
661.370,7.1357e-04
661.380,7.1042e-04
661.390,7.0730e-04
661.400,7.0419e-04
661.410,7.0111e-04
661.420,6.9806e-04
661.430,6.9502e-04
661.440,6.9201e-04
661.450,6.8901e-04
661.460,6.8604e-04
661.470,6.8309e-04
661.480,6.8016e-04
661.490,6.7725e-04
661.500,6.7437e-04
661.510,6.7150e-04
661.520,6.6865e-04
661.530,6.6582e-04
661.540,6.6302e-04
661.550,6.6023e-04
661.560,6.5746e-04
661.570,6.5471e-04
661.580,6.5198e-04
661.590,6.4927e-04
661.600,6.4658e-04
661.610,6.4390e-04
661.620,6.4125e-04
661.630,6.3861e-04
661.640,6.3599e-04
661.650,6.3339e-04
661.660,6.3081e-04
661.670,6.2824e-04
661.680,6.2569e-04
661.690,6.2316e-04
661.700,6.2065e-04
661.710,6.1815e-04
661.720,6.1567e-04
661.730,6.1321e-04
661.740,6.1077e-04
661.750,6.0834e-04
661.760,6.0592e-04
661.770,6.0352e-04
661.780,6.0114e-04
661.790,5.9878e-04
661.800,5.9643e-04
661.810,5.9409e-04
661.820,5.9177e-04
661.830,5.8947e-04
661.840,5.8718e-04
661.850,5.8491e-04
661.860,5.8265e-04
661.870,5.8041e-04
661.880,5.7818e-04
661.890,5.7597e-04
661.900,5.7377e-04
661.910,5.7158e-04
661.920,5.6941e-04
661.930,5.6725e-04
661.940,5.6511e-04
661.950,5.6298e-04
661.960,5.6086e-04
661.970,5.5876e-04
661.980,5.5667e-04
661.990,5.5460e-04
662.000,5.5254e-04
662.010,5.5049e-04
662.020,5.4845e-04
662.030,5.4643e-04
662.040,5.4442e-04
662.050,5.4242e-04
662.060,5.4044e-04
662.070,5.3847e-04
662.080,5.3651e-04
662.090,5.3456e-04
662.100,5.3263e-04
662.110,5.3070e-04
662.120,5.2879e-04
662.130,5.2689e-04
662.140,5.2501e-04
662.150,5.2313e-04
662.160,5.2127e-04
662.170,5.1942e-04
662.180,5.1757e-04
662.190,5.1575e-04
662.200,5.1393e-04
662.210,5.1212e-04
662.220,5.1032e-04
662.230,5.0854e-04
662.240,5.0677e-04
662.250,5.0500e-04
662.260,5.0325e-04
662.270,5.0151e-04
662.280,4.9978e-04
662.290,4.9806e-04
662.300,4.9635e-04
662.310,4.9465e-04
662.320,4.9296e-04
662.330,4.9128e-04
662.340,4.8961e-04
662.350,4.8795e-04
662.360,4.8630e-04
662.370,4.8466e-04
662.380,4.8303e-04
662.390,4.8141e-04
662.400,4.7980e-04
662.410,4.7820e-04
662.420,4.7661e-04
662.430,4.7503e-04
662.440,4.7346e-04
662.450,4.7189e-04
662.460,4.7034e-04
662.470,4.6880e-04
662.480,4.6726e-04
662.490,4.6573e-04
662.500,4.6422e-04
662.510,4.6271e-04
662.520,4.6121e-04
662.530,4.5972e-04
662.540,4.5823e-04
662.550,4.5676e-04
662.560,4.5529e-04
662.570,4.5384e-04
662.580,4.5239e-04
662.590,4.5095e-04
662.600,4.4952e-04
662.610,4.4809e-04
662.620,4.4668e-04
662.630,4.4527e-04
662.640,4.4387e-04
662.650,4.4248e-04
662.660,4.4109e-04
662.670,4.3972e-04
662.680,4.3835e-04
662.690,4.3699e-04
662.700,4.3564e-04
662.710,4.3429e-04
662.720,4.3296e-04
662.730,4.3163e-04
662.740,4.3030e-04
662.750,4.2899e-04
662.760,4.2768e-04
662.770,4.2638e-04
662.780,4.2509e-04
662.790,4.2380e-04
662.800,4.2253e-04
662.810,4.2126e-04
662.820,4.1999e-04
662.830,4.1873e-04
662.840,4.1748e-04
662.850,4.1624e-04
662.860,4.1500e-04
662.870,4.1378e-04
662.880,4.1255e-04
662.890,4.1134e-04
662.900,4.1013e-04
662.910,4.0893e-04
662.920,4.0773e-04
662.930,4.0654e-04
662.940,4.0536e-04
662.950,4.0418e-04
662.960,4.0301e-04
662.970,4.0185e-04
662.980,4.0069e-04
662.990,3.9954e-04
663.000,3.9839e-04
663.010,3.9726e-04
663.020,3.9612e-04
663.030,3.9500e-04
663.040,3.9388e-04
663.050,3.9276e-04
663.060,3.9166e-04
663.070,3.9055e-04
663.080,3.8946e-04
663.090,3.8837e-04
663.100,3.8728e-04
663.110,3.8620e-04
663.120,3.8513e-04
663.130,3.8406e-04
663.140,3.8300e-04
663.150,3.8195e-04
663.160,3.8090e-04
663.170,3.7985e-04
663.180,3.7881e-04
663.190,3.7778e-04
663.200,3.7675e-04
663.210,3.7573e-04
663.220,3.7471e-04
663.230,3.7370e-04
663.240,3.7269e-04
663.250,3.7169e-04
663.260,3.7070e-04
663.270,3.6971e-04
663.280,3.6872e-04
663.290,3.6774e-04
663.300,3.6677e-04
663.310,3.6580e-04
663.320,3.6483e-04
663.330,3.6387e-04
663.340,3.6292e-04
663.350,3.6197e-04
663.360,3.6102e-04
663.370,3.6008e-04
663.380,3.5915e-04
663.390,3.5822e-04
663.400,3.5729e-04
663.410,3.5637e-04
663.420,3.5546e-04
663.430,3.5454e-04
663.440,3.5364e-04
663.450,3.5274e-04
663.460,3.5184e-04
663.470,3.5095e-04
663.480,3.5006e-04
663.490,3.4918e-04
663.500,3.4830e-04
663.510,3.4742e-04
663.520,3.4656e-04
663.530,3.4569e-04
663.540,3.4483e-04
663.550,3.4397e-04
663.560,3.4312e-04
663.570,3.4227e-04
663.580,3.4143e-04
663.590,3.4059e-04
663.600,3.3976e-04
663.610,3.3893e-04
663.620,3.3810e-04
663.630,3.3728e-04
663.640,3.3646e-04
663.650,3.3565e-04
663.660,3.3484e-04
663.670,3.3404e-04
663.680,3.3324e-04
663.690,3.3244e-04
663.700,3.3165e-04
663.710,3.3086e-04
663.720,3.3007e-04
663.730,3.2929e-04
663.740,3.2852e-04
663.750,3.2774e-04
663.760,3.2697e-04
663.770,3.2621e-04
663.780,3.2545e-04
663.790,3.2469e-04
663.800,3.2394e-04
663.810,3.2319e-04
663.820,3.2244e-04
663.830,3.2170e-04
663.840,3.2096e-04
663.850,3.2023e-04
663.860,3.1950e-04
663.870,3.1877e-04
663.880,3.1805e-04
663.890,3.1733e-04
663.900,3.1661e-04
663.910,3.1590e-04
663.920,3.1519e-04
663.930,3.1449e-04
663.940,3.1379e-04
663.950,3.1309e-04
663.960,3.1239e-04
663.970,3.1170e-04
663.980,3.1102e-04
663.990,3.1033e-04
664.000,3.0965e-04
664.010,3.0897e-04
664.020,3.0830e-04
664.030,3.0763e-04
664.040,3.0696e-04
664.050,3.0630e-04
664.060,3.0564e-04
664.070,3.0498e-04
664.080,3.0433e-04
664.090,3.0368e-04
664.100,3.0303e-04
664.110,3.0239e-04
664.120,3.0175e-04
664.130,3.0111e-04
664.140,3.0048e-04
664.150,2.9985e-04
664.160,2.9922e-04
664.170,2.9860e-04
664.180,2.9798e-04
664.190,2.9736e-04
664.200,2.9675e-04
664.210,2.9613e-04
664.220,2.9553e-04
664.230,2.9492e-04
664.240,2.9432e-04
664.250,2.9372e-04
664.260,2.9312e-04
664.270,2.9253e-04
664.280,2.9194e-04
664.290,2.9135e-04
664.300,2.9077e-04
664.310,2.9019e-04
664.320,2.8961e-04
664.330,2.8904e-04
664.340,2.8847e-04
664.350,2.8790e-04
664.360,2.8733e-04
664.370,2.8677e-04
664.380,2.8621e-04
664.390,2.8565e-04
664.400,2.8510e-04
664.410,2.8455e-04
664.420,2.8400e-04
664.430,2.8345e-04
664.440,2.8291e-04
664.450,2.8237e-04
664.460,2.8183e-04
664.470,2.8130e-04
664.480,2.8077e-04
664.490,2.8024e-04
664.500,2.7971e-04
664.510,2.7919e-04
664.520,2.7867e-04
664.530,2.7815e-04
664.540,2.7763e-04
664.550,2.7712e-04
664.560,2.7661e-04
664.570,2.7611e-04
664.580,2.7560e-04
664.590,2.7510e-04
664.600,2.7460e-04
664.610,2.7411e-04
664.620,2.7361e-04
664.630,2.7312e-04
664.640,2.7263e-04
664.650,2.7215e-04
664.660,2.7167e-04
664.670,2.7118e-04
664.680,2.7071e-04
664.690,2.7023e-04
664.700,2.6976e-04
664.710,2.6929e-04
664.720,2.6882e-04
664.730,2.6836e-04
664.740,2.6790e-04
664.750,2.6744e-04
664.760,2.6698e-04
664.770,2.6652e-04
664.780,2.6607e-04
664.790,2.6562e-04
664.800,2.6518e-04
664.810,2.6473e-04
664.820,2.6429e-04
664.830,2.6385e-04
664.840,2.6341e-04
664.850,2.6298e-04
664.860,2.6255e-04
664.870,2.6212e-04
664.880,2.6169e-04
664.890,2.6127e-04
664.900,2.6084e-04
664.910,2.6042e-04
664.920,2.6001e-04
664.930,2.5959e-04
664.940,2.5918e-04
664.950,2.5877e-04
664.960,2.5836e-04
664.970,2.5796e-04
664.980,2.5755e-04
664.990,2.5715e-04
665.000,2.5675e-04
665.010,2.5636e-04
665.020,2.5597e-04
665.030,2.5557e-04
665.040,2.5519e-04
665.050,2.5480e-04
665.060,2.5442e-04
665.070,2.5403e-04
665.080,2.5366e-04
665.090,2.5328e-04
665.100,2.5290e-04
665.110,2.5253e-04
665.120,2.5216e-04
665.130,2.5179e-04
665.140,2.5143e-04
665.150,2.5107e-04
665.160,2.5071e-04
665.170,2.5035e-04
665.180,2.4999e-04
665.190,2.4964e-04
665.200,2.4929e-04
665.210,2.4894e-04
665.220,2.4859e-04
665.230,2.4825e-04
665.240,2.4790e-04
665.250,2.4756e-04
665.260,2.4723e-04
665.270,2.4689e-04
665.280,2.4656e-04
665.290,2.4623e-04
665.300,2.4590e-04
665.310,2.4557e-04
665.320,2.4525e-04
665.330,2.4493e-04
665.340,2.4461e-04
665.350,2.4429e-04
665.360,2.4398e-04
665.370,2.4366e-04
665.380,2.4335e-04
665.390,2.4304e-04
665.400,2.4274e-04
665.410,2.4243e-04
665.420,2.4213e-04
